id,target
460,0.8618823702561816
461,0.5982715498339739
462,0.7970640901623283
463,0.36536260788153607
464,0.8367872815726484
465,0.9293385180917755
466,0.7741664038245542
467,0.9100228173249953
468,0.8684622723733554
469,0.18779675115008498
470,0.30332953409741525
471,0.614984806130264
472,0.7578702400900337
473,0.8699940438145614
474,0.9539164222286306
475,0.582931798269967
476,0.9305985273298816
477,0.9416904392983876
478,0.9713926243140193
479,0.7683652703483056
480,0.6480767183640526
481,0.30456212798416815
482,0.9458483779135154
483,0.3217874780589707
484,0.8855077602557306
485,0.6775525705832351
486,0.7212193299487684
487,0.8426707091133765
488,0.7588166769863779
489,0.8774572393349505
490,0.5435080242685981
491,0.6970374602666964
492,0.24129502938705338
493,0.8740186015283761
494,0.8501715291980285
495,0.7391460264934747
496,0.8098811408994127
497,0.21863867360540945
498,0.8391272776005851
499,0.8287484734806696
500,0.9345769368914549
501,0.7367240945362901
502,0.5913265684126306
503,0.7715406306801854
504,0.8424383417830337
505,0.9569806094428691
506,0.6955517658838858
507,0.3604222492625796
508,0.7876287649765437
509,0.9408574643186877
510,0.42390027059803015
511,0.8385271298072039
512,0.9110101924838399
513,0.8402431170975481
514,0.7124236799575125
515,0.5019536511835033
516,0.896162337418621
517,0.6683240189951216
518,0.8896825974673669
519,0.7396268013152707
520,0.5949091043532949
521,0.7400800024239471
522,0.8442690544783725
523,0.6617622102053942
524,0.7442832331195308
525,0.775192794183616
526,0.8316474705382872
527,0.8530217607810461
528,0.43638483652686477
529,0.6661774671776685
530,0.7458483672129989
531,0.9060890807839004
532,0.8583091027435454
533,0.48486499866990984
534,0.715511570238629
535,0.8341531738191446
536,0.9150664726499816
537,0.7455734834583629
538,0.3919038720732849
539,0.9757643551065128
540,0.8392566082463386
541,0.6080512824384703
542,0.9024108136258777
543,0.9377011831022065
544,0.6154908110814256
545,0.8861896638241417
546,0.8535570244155939
547,0.806749986655489
548,0.9517255734923339
549,0.6445504354986272
550,0.962347044465755
551,0.8699848003099476
552,0.8386440216590229
553,0.9335498511088617
554,0.37795056460445653
555,0.7618134551261022
556,0.8761958143760905
557,0.8092401594546011
558,0.32699515670394763
559,0.8070699286477241
560,0.5455290149822558
561,0.4686544967884637
562,0.3886041115253669
563,0.7802861939106145
564,0.6239097040318569
565,0.9376689613020106
566,0.5215743322370243
567,0.4439861115472016
568,0.8836461648874059
569,0.6389798165015066
570,0.9019751123763183
571,0.6064792078494483
572,0.3748271306469749
573,0.8453510389241996
574,0.6626947170940538
575,0.8491245745008675
576,0.22043313618360072
577,0.7416436021997171
578,0.8322462073667463
579,0.9265940417731565
580,0.8651432906175853
581,0.8002304772902543
582,0.7313714080168969
583,0.6601768767887928
584,0.8552693790341026
585,0.6230394262438823
586,0.9365226186986455
587,0.7341126594838688
588,0.5613814763206045
589,0.6543842436877523
590,0.9633615453396402
591,0.7733516695211763
592,0.8859727181961059
593,0.9197174110492073
594,0.6331990447788948
595,0.5304351807676312
596,0.48410725349849926
597,0.9521094190937499
598,0.7682227743524741
599,0.5905817256921249
600,0.5768615853406854
601,0.8085488220103787
602,0.8855449501684863
603,0.9475945415261693
604,0.8454543337585761
605,0.8510400492210362
606,0.7581767095118528
607,0.7775948348760686
608,0.7826637546568587
609,0.9076793536103802
610,0.9749029143131457
611,0.6728215252150328
612,0.4683010403439831
613,0.6277906918856898
614,0.5632639706246513
615,0.22213473921134375
616,0.9311586762220566
617,0.7026222752684499
618,0.4270135918213409
619,0.7527000474686469
620,0.3216085346987546
621,0.32057071006402826
622,0.8649826929574553
623,0.849217262998174
624,0.3920131480656942
625,0.8958566649240054
626,0.34359024727596266
627,0.8703608216085048
628,0.8186458818370337
629,0.7753708517724802
630,0.631024716036061
631,0.8899681134014201
632,0.5650892410626466
633,0.2588307388484896
634,0.694330175011076
635,0.9001421440905041
636,0.729499385125879
637,0.8966564894054483
638,0.7622407764919475
639,0.4071754416150313
640,0.408503113854105
641,0.8672217463621996
642,0.675458156342491
643,0.35819609369257766
644,0.5991441417584459
645,0.6901025094132741
646,0.3143702962503848
647,0.6943600392599543
648,0.5496101570321335
649,0.2391675866334645
650,0.5831272811502952
651,0.7448914708586882
652,0.1345826758770884
653,0.8814839280376621
654,0.565843692463365
655,0.5827145469455591
656,0.43502804660948613
657,0.781286802002078
658,0.5801380895369934
659,0.4213083143242261
660,0.42136459982960695
661,0.8873340013830912
662,0.6561382041349806
663,0.2523035251035347
664,0.9782169016993961
665,0.6291153764512143
666,0.9227959007414129
667,0.663912446903699
668,0.6263566991563227
669,0.846710096762149
670,0.3794826166686106
671,0.4787456153299008
672,0.6810061678086758
673,0.9182905786417201
674,0.4110631851001586
675,0.742961368756858
676,0.7590245775850541
677,0.8767546743283339
678,0.8859298188902566
679,0.7316074039140288
680,0.6511246594522397
681,0.484376994229362
682,0.5412768478100004
683,0.6165077376501947
684,0.5444386926392761
685,0.9263034828635385
686,0.8260738000297719
687,0.5978632709750908
688,0.2960563960099629
689,0.7941890730426852
690,0.7053291665517047
691,0.9350045672731313
692,0.9561039863205103
693,0.8671357130440356
694,0.5049188129999014
695,0.41092782317221555
696,0.753928979900252
697,0.07723242193689694
698,0.8047202320345364
699,0.5351665889919861
700,0.30912987484296717
701,0.7404311172977562
702,0.6562866809180727
703,0.47507659945746805
704,0.9665830253403281
705,0.7145753855249036
706,0.6149254740721573
707,0.7351008347026553
708,0.7509680998568217
709,0.8963604927200676
710,0.8870732521608815
711,0.6624852729807837
712,0.8759738544384176
713,0.8709603999228344
714,0.8645037448030628
715,0.798029534540803
716,0.7668019367369939
717,0.3190824849600742
718,0.7934974601786656
719,0.7596288591882765
720,0.8844660361843969
721,0.8774348308192899
722,0.8867424169818561
723,0.4896997961591997
724,0.8139890866571263
725,0.7727693414219626
726,0.9100403209663808
727,0.7763909970639076
728,0.7001518931637903
729,0.827403202653207
730,0.9266889134470352
731,0.8878203379645068
732,0.8396714114018345
733,0.7949798503336196
734,0.700228725614054
735,0.8660440730723592
736,0.7886871293048742
737,0.8568989956973664
738,0.24845593976956448
739,0.8335160199644414
740,0.9502358114450749
741,0.5117505253425161
742,0.9287616238415581
743,0.8531386360842903
744,0.32097288858831385
745,0.7040500606668769
746,0.9339142144940563
747,0.9552588365231552
748,0.775486784129541
749,0.9396824412933806
750,0.8535695375202592
751,0.882576610482199
752,0.9082940554239933
753,0.6897632254433333
754,0.23267969988852066
755,0.7606830978321939
756,0.8121884842797429
757,0.9522914514211281
758,0.12575856261586627
759,0.8609758302124942
760,0.6300320646855349
761,0.907704095185411
762,0.3104255913865077
763,0.7931086856345105
764,0.5855422631659484
765,0.9204945566787671
766,0.2825486587775379
767,0.581182171913774
768,0.6757072560870653
769,0.7597897782400699
770,0.28721742169378217
771,0.9002951010487462
772,0.7537610646723569
773,0.3329893213737771
774,0.3415620415471349
775,0.9207737901600405
776,0.4856151884866985
777,0.5974340523010193
778,0.8803808472208092
779,0.92807664234779
780,0.898324305010008
781,0.6307591107368244
782,0.7915847534683642
783,0.8539001926442764
784,0.6869930863575403
785,0.8983134138488085
786,0.3303415470424953
787,0.7963160679102976
788,0.8852896747703027
789,0.47887338887779196
790,0.8061842863864217
791,0.5222491359303372
792,0.4932556684103181
793,0.8023495960859659
794,0.6178145922080397
795,0.7883357167778762
796,0.9570200037157928
797,0.9270359904170151
798,0.7744242262940615
799,0.7868060685902233
800,0.31762327685723046
801,0.7146525724550217
802,0.9506882222959696
803,0.8979925843032106
804,0.8915325980086658
805,0.3477016767537292
806,0.27587406431461015
807,0.8618009270938212
808,0.6354868039281558
809,0.8648754440387406
810,0.8606966977320376
811,0.39089457161664454
812,0.9208291757765558
813,0.6204321911970279
814,0.9345304926576123
815,0.8604924933768505
816,0.4061263768091339
817,0.9254726882554488
818,0.5667838833473234
819,0.43101696769784204
820,0.9214698680712156
821,0.27245471970060353
822,0.8883612740983742
823,0.6612237478665166
824,0.22171111640439423
825,0.6517131517840506
826,0.9236470568161308
827,0.8424635605174196
828,0.8375837399804049
829,0.48081939523218276
830,0.5434268075310522
831,0.6909992501572908
832,0.7832993210906201
833,0.9291301338749557
834,0.3076444520872532
835,0.40635294507443653
836,0.356550916490028
837,0.8252609308296183
838,0.8671010165753893
839,0.8485875006587797
840,0.4306379246298402
841,0.738412438266147
842,0.9403343175123403
843,0.7640984115520785
844,0.8704240042146013
845,0.815643398072784
846,0.6870497871424257
847,0.8980251419314117
848,0.5867812822155447
849,0.569296935317263
850,0.9446014491099852
851,0.24588299396737712
852,0.9381650897744105
853,0.7226892243667192
854,0.5262713308883075
855,0.4596430594423828
856,0.6762334322707932
857,0.6148630374404209
858,0.8586893417286061
859,0.7292741532196106
860,0.4668649915396851
861,0.8982440738099793
862,0.5059111852320495
863,0.7195682321786844
864,0.7955825248737699
865,0.7986827144975723
866,0.6727382851559298
867,0.3936752977309722
868,0.8880955205450347
869,0.804982457562425
870,0.8038406528431473
871,0.9367243210387817
872,0.9199832631684385
873,0.3907067015849216
874,0.7898044009019365
875,0.9365790996219595
876,0.8685586671905514
877,0.950584716266569
878,0.9226214999129723
879,0.7607914812657385
880,0.6206293014411509
881,0.8931664618279637
882,0.9283057577064491
883,0.8042930765886195
884,0.23889651900809372
885,0.875880716567282
886,0.251622305450929
887,0.9751352909692682
888,0.5847075342600634
889,0.37750672242669225
890,0.8471338163734291
891,0.5767655114140895
892,0.9428236683528949
893,0.8841435496792986
894,0.47213216898150423
895,0.9848475816680491
896,0.8690353586003581
897,0.1685628193101243
898,0.7259524056577277
899,0.9012169361300753
900,0.35801432738897276
901,0.9215848158067841
902,0.9157320352659202
903,0.7831425161032046
904,0.8653195203892565
905,0.7085449179507904
906,0.6741449782604714
907,0.9386448717285626
908,0.5955530270118723
909,0.8550875942452814
910,0.9107221263977535
911,0.7579607703393393
912,0.8231982063332297
913,0.5735970983281509
914,0.959550811326321
915,0.8011829322151789
916,0.9443042212809062
917,0.9634157490924227
918,0.8383411698617143
919,0.9005659119180343
920,0.8151666968066851
921,0.8181731895170452
922,0.5376285797763808
923,0.8467670610763237
924,0.9196776840420823
925,0.5472279862516815
926,0.8285659089090431
927,0.9418660613317823
928,0.6206063243324319
929,0.9684435751568192
930,0.8976628364375455
931,0.350519668154862
932,0.7796742700777178
933,0.8366086773871838
934,0.32836787699752956
935,0.7695338423184497
936,0.7174830296833501
937,0.8077393922909861
938,0.7335393927439126
939,0.2075813946908731
940,0.9491081840486909
941,0.9474825326628924
942,0.7361572588936545
943,0.8257181173782899
944,0.11397653048587353
945,0.6568522044379477
946,0.5189595154583021
947,0.8720427713742016
948,0.8966512091819958
949,0.8015069876693407
950,0.9344891677676159
951,0.813462394289582
952,0.640569848747416
953,0.37085706514352357
954,0.6829748214338149
955,0.5176114468685409
956,0.8167798196309333
957,0.3599020024754067
958,0.8484767912751952
959,0.4101789976049198
960,0.41189162040886695
961,0.8681302816516292
962,0.3139878585473843
963,0.1961694127340753
964,0.442896677489245
965,0.8402529647604704
966,0.9469535580353718
967,0.8365094472530525
968,0.5373369837240478
969,0.8219841193543007
970,0.8156297856719024
971,0.6394715333885651
972,0.4840978240361473
973,0.37036055857399364
974,0.845331180735756
975,0.5915387381128895
976,0.6402339577252419
977,0.5673023821477314
978,0.4882008131513931
979,0.8478404526919652
980,0.8073450634059509
981,0.8849967201551276
982,0.5496337589041002
983,0.5625367022836235
984,0.16955248174492898
985,0.9404934248519592
986,0.6375819511936323
987,0.8456745432910331
988,0.5638999779679493
989,0.8203388473441132
990,0.7281470574375062
991,0.6428534454226129
992,0.9437096918335602
993,0.7944165954804264
994,0.8232580421126638
995,0.8779661014622112
996,0.8845839419712267
997,0.47387524524575164
998,0.8732755238723224
999,0.7993302501140045
1000,0.7516751829910704
1001,0.9188085803190155
1002,0.8873978090291756
1003,0.41308837842487256
1004,0.842710858514242
1005,0.9278936430277132
1006,0.9352313342239053
1007,0.4010345706904296
1008,0.9599854937046052
1009,0.5280320797735016
1010,0.8995872823944442
1011,0.5586816003581824
1012,0.6649626275842638
1013,0.8471091936457736
1014,0.8018548666274659
1015,0.9264599352794926
1016,0.6144526600199727
1017,0.852779874591217
1018,0.863400198111741
1019,0.8486438016071238
1020,0.6203961894284
1021,0.9241389537551641
1022,0.3831446142170737
1023,0.7688748235189133
1024,0.7355898710129211
1025,0.5159778842380953
1026,0.6633356114642494
1027,0.2148605664382064
1028,0.9319281471955303
1029,0.26623419586591657
1030,0.8673646562818083
1031,0.568345710728122
1032,0.5234542669863032
1033,0.32737550399372717
1034,0.813410880862395
1035,0.6325708765392282
1036,0.16720107058659095
1037,0.9071109053044832
1038,0.8300409711964326
1039,0.8660240316227487
1040,0.3138994244351905
1041,0.7313095816351609
1042,0.8057882266630978
1043,0.6935927267787484
1044,0.906239286069363
1045,0.7460285744263591
1046,0.9444747439147047
1047,0.8251090738050707
1048,0.8307422557112252
1049,0.8145111844794661
1050,0.6259424045889552
1051,0.793886106665919
1052,0.9244666734558709
1053,0.94917885771068
1054,0.7494172877719176
1055,0.6600141174621471
1056,0.7770537269943192
1057,0.10927599795896281
1058,0.9372605182162254
1059,0.9354376747143546
1060,0.632459179111507
1061,0.9241585069984993
1062,0.9088293446143088
1063,0.7757576232367513
1064,0.9476314771781418
1065,0.6289929575033739
1066,0.76446516566387
1067,0.5527179793402397
1068,0.6123885741526398
1069,0.6040371990068303
1070,0.7046090656937835
1071,0.8889280432702541
1072,0.9116968345686222
1073,0.9429322700999831
1074,0.8361022563056605
1075,0.5775265745910443
1076,0.9345805597196846
1077,0.7987057784606578
1078,0.9007340666364125
1079,0.9418100801679726
1080,0.522077832081743
1081,0.7564413939698572
1082,0.6827860141626326
1083,0.9194488973507147
1084,0.30147188181338747
1085,0.8632623587517719
1086,0.4422661961060308
1087,0.7616424904225736
1088,0.1299636731272501
1089,0.09160235418953111
1090,0.5068787844482467
1091,0.7995636240937734
1092,0.5950687863290536
1093,0.8377333133558348
1094,0.46935375744026675
1095,0.7028718549428048
1096,0.709519913092064
1097,0.8269215260477005
1098,0.28590193757996785
1099,0.6996336386461606
1100,0.7955689741564834
1101,0.9349081346753809
1102,0.967943603343004
1103,0.19308124467414978
1104,0.6942416805980267
1105,0.9596984198955274
1106,0.7609029677210206
1107,0.5550357971297601
1108,0.933032428532327
1109,0.5677359942458312
1110,0.6203361540913721
1111,0.5660474633742953
1112,0.8389826606574138
1113,0.540542476359525
1114,0.9067075995282874
1115,0.9044248506797035
1116,0.7932980582107105
1117,0.24161050203554124
1118,0.9358799066462528
1119,0.6147430377657341
1120,0.9575538706311957
1121,0.6723646434189758
1122,0.905747624202384
1123,0.9671327716086194
1124,0.29469465311203813
1125,0.7696280560162541
1126,0.4559078475980306
1127,0.6042641592036145
1128,0.24244233675984783
1129,0.4146392729882187
1130,0.6041652475231793
1131,0.7492660401649793
1132,0.5962896056197924
1133,0.8508902210535263
1134,0.7574420529788702
1135,0.8066014917664133
1136,0.7249739058818003
1137,0.44382938942086514
1138,0.40534201754868115
1139,0.8554174859030937
1140,0.687992182500405
1141,0.5003409006159769
1142,0.7238178916161608
1143,0.804471176320907
1144,0.7783570430762714
1145,0.8814048478872907
1146,0.6687563252198758
1147,0.7324971879027431
1148,0.5941015882432843
1149,0.4743445343052354
1150,0.6964565883793643
1151,0.8595863862287992
1152,0.9083807143733056
1153,0.8833317683192445
1154,0.8380335763932897
1155,0.7875396398596183
1156,0.5053264777779736
1157,0.6828015437921098
1158,0.922962364614058
1159,0.8357223109745127
1160,0.8096981893791139
1161,0.29931403805465195
1162,0.4954174998253611
1163,0.7181452171208271
1164,0.6525634119041841
1165,0.8765115322480331
1166,0.9570979384203736
1167,0.7787368132798274
1168,0.7069033547860009
1169,0.9263099706430422
1170,0.35265008078043436
1171,0.9637007412143267
1172,0.8440379315770327
1173,0.49067258085358845
1174,0.13476045553000804
1175,0.6931215676691619
1176,0.701109558487804
1177,0.9245975254672174
1178,0.7654657262485773
1179,0.7162333214490286
1180,0.8253451959127103
1181,0.7849979049226175
1182,0.881572899577554
1183,0.6327350458052765
1184,0.7387761505819843
1185,0.7744358767775248
1186,0.7317159184574837
1187,0.8909031272780765
1188,0.8161219527844841
1189,0.816966492738542
1190,0.8921674865203256
1191,0.5415001909957751
1192,0.8218132047175845
1193,0.8207981930827444
1194,0.794235036203391
1195,0.6882135641021254
1196,0.7814604177748324
1197,0.512768820233536
1198,0.9118963349151771
1199,0.8142706156204218
1200,0.7316420751400847
1201,0.563274511326825
1202,0.4746911021779888
1203,0.4820154749185649
1204,0.9309858668050985
1205,0.9428838905869263
1206,0.7849567851737385
1207,0.7887102631417756
1208,0.6554615681774622
1209,0.5720105419854613
1210,0.899635377724009
1211,0.91566044419771
1212,0.8882716376262624
1213,0.8445020896366318
1214,0.2745633958126438
1215,0.7868897628839762
1216,0.8929803753432185
1217,0.65416237516011
1218,0.9389551738665055
1219,0.7805253967586799
1220,0.782220382365153
1221,0.4110279633219973
1222,0.9181839586997401
1223,0.9014310209254965
1224,0.7857639590638444
1225,0.9308690406925002
1226,0.7522706596040635
1227,0.48299571331618996
1228,0.47298532893514045
1229,0.5037671987703978
1230,0.639405390991256
1231,0.7296791415811152
1232,0.8973116312920936
1233,0.840009485808985
1234,0.9437778213332783
1235,0.8327687171497884
1236,0.4500150898697406
1237,0.7592116763233924
1238,0.8888453482662072
1239,0.36070620954223065
1240,0.8397772561185499
1241,0.8657210022745637
1242,0.8700653528820047
1243,0.7221284222331674
1244,0.6670531709245601
1245,0.7955925652539015
1246,0.9255100802261594
1247,0.7017426337843288
1248,0.6086332528245398
1249,0.3518474499494376
1250,0.3094892555211085
1251,0.9052401183626715
1252,0.7338703307162661
1253,0.666072870155408
1254,0.7607526241294925
1255,0.8391814049173083
1256,0.846965479405711
1257,0.8589687138234908
1258,0.3722430551064626
1259,0.7637120945571609
1260,0.80144200130545
1261,0.8973589321310428
1262,0.9256106590059454
1263,0.7786507555835647
1264,0.7912825045143054
1265,0.6421828795604387
1266,0.11588835680179499
1267,0.6756918764864314
1268,0.8487624295233771
1269,0.13411151930843956
1270,0.7489781240118001
1271,0.9602614316730488
1272,0.7921527566770686
1273,0.8862707845297707
1274,0.33179089056756883
1275,0.5982332560664899
1276,0.6857172294774616
1277,0.9147431343088042
1278,0.8701918102038171
1279,0.639807168137499
1280,0.6750480183480885
1281,0.6596127344250121
1282,0.42127863688844713
1283,0.6979382479385048
1284,0.8875108057958873
1285,0.9488698021899032
1286,0.6622987581786155
1287,0.4243326168598147
1288,0.5183525229779564
1289,0.674534714047741
1290,0.1887229792711833
1291,0.6772475148492256
1292,0.802802140987056
1293,0.9150011710656514
1294,0.8884367194843046
1295,0.9658603787317604
1296,0.4237772603250525
1297,0.7974491937768979
1298,0.6914940761368955
1299,0.7874562376245273
1300,0.6773943468999242
1301,0.7142400461961743
1302,0.7966653290411746
1303,0.8457290568749536
1304,0.9031502760049333
1305,0.6305434384170192
1306,0.9038528115974587
1307,0.6573746082736897
1308,0.6415036586940934
1309,0.18877995992568086
1310,0.790512116308664
1311,0.8317842193460997
1312,0.7667382269454299
1313,0.6556146937405707
1314,0.37154912189294875
1315,0.8541057802900794
1316,0.8064002845844882
1317,0.6615014383444376
1318,0.8452088916744398
1319,0.4909270374787458
1320,0.9272495071532173
1321,0.9440437217928763
1322,0.11476910627713133
1323,0.7449213122395175
1324,0.571593344633331
1325,0.843591448173917
1326,0.9620104433314692
1327,0.9090395988983108
1328,0.7310434679930138
1329,0.7647949420871138
1330,0.7782085164762904
1331,0.7662816756589774
1332,0.18453293636293855
1333,0.7389392763676794
1334,0.5048990440537142
1335,0.8077112151155043
1336,0.9678850938387943
1337,0.2769963854161729
1338,0.34258771767953566
1339,0.9431767465197736
1340,0.7220161254083228
1341,0.7300587960715696
1342,0.35473871093600384
1343,0.5975374239912403
1344,0.3099131145469084
1345,0.8269499807634577
1346,0.8062471228434968
1347,0.9332953988167225
1348,0.533319686296106
1349,0.8991309039850212
1350,0.9345296777604297
1351,0.6707442035883884
1352,0.6209995994562079
1353,0.5279044330915938
1354,0.8119484790920521
1355,0.9136459976842124
1356,0.6796283752870964
1357,0.9394635753472561
1358,0.8172439519454859
1359,0.8719016942364666
1360,0.5720757310513895
1361,0.8767809694278752
1362,0.2539987722028436
1363,0.8698843337437479
1364,0.9332580168024976
1365,0.6511425501982313
1366,0.7955781491865296
1367,0.6774824994208433
1368,0.7873616237344925
1369,0.8954069549351866
1370,0.8435985182852368
1371,0.8618676279847457
1372,0.8417476238842384
1373,0.6670715729219815
1374,0.7297287409434373
1375,0.8178271590542133
1376,0.5867692720597784
1377,0.12255666610941185
1378,0.7689089467638661
1379,0.6591126118943602
1380,0.6136151529116536
1381,0.5406052075719836
1382,0.8411976237147539
1383,0.7179911822245346
1384,0.498343156282129
1385,0.5000574935690453
1386,0.5143962771394477
1387,0.8200919547332894
1388,0.3941298954562189
1389,0.8822754750844184
1390,0.6295007423298374
1391,0.9599440407681962
1392,0.5120468653146504
1393,0.9217320591081462
1394,0.7261031611834412
1395,0.9358137787051641
1396,0.8385112368120281
1397,0.7698838910848425
1398,0.818926279837811
1399,0.4287752550245755
1400,0.5932701036800778
1401,0.21294271886232807
1402,0.7739822999577378
1403,0.8431125897760797
1404,0.8131509361899079
1405,0.1892406777009099
1406,0.7169833793552269
1407,0.8880196365009879
1408,0.5818924071197829
1409,0.8531096873126067
1410,0.732293824411262
1411,0.9381785774034984
1412,0.4816187527875241
1413,0.7166103250829123
1414,0.9249207282573421
1415,0.15755721622264107
1416,0.8209100510952281
1417,0.3464619053533726
1418,0.7738254142988142
1419,0.8694702362680806
1420,0.47127107168945503
1421,0.7333187008127322
1422,0.36413154424286154
1423,0.435597822785703
1424,0.9216994612608619
1425,0.8328767819615552
1426,0.6137405913523964
1427,0.7060745908842962
1428,0.7796601811090733
1429,0.621569544371997
1430,0.6541360566729699
1431,0.8527581050257509
1432,0.8872647096668017
1433,0.5052612699924706
1434,0.9607111739250129
1435,0.2627674845189012
1436,0.77459948978604
1437,0.45605790660379
1438,0.8345978340730437
1439,0.8651772894699247
1440,0.8858901245658524
1441,0.2706534376967632
1442,0.584418758126497
1443,0.7304168964512538
1444,0.8343031777268237
1445,0.318609951088313
1446,0.9591273821677417
1447,0.9332879723848049
1448,0.8251221960240697
1449,0.5224508071232262
1450,0.42017107599287995
1451,0.42004172881686475
1452,0.3729423799535466
1453,0.8154359774414718
1454,0.8056963786514904
1455,0.24371297334810238
1456,0.4788557510101348
1457,0.6176619769466153
1458,0.41482659905842056
1459,0.9138046845078122
1460,0.644153455718338
1461,0.9138071594275116
1462,0.45874817687493663
1463,0.8198440516733202
1464,0.9391583188418765
1465,0.21737122150951782
1466,0.9126841860734801
1467,0.7326968179201075
1468,0.534745965946694
1469,0.8933388289391389
1470,0.8946785970798231
1471,0.45649402670745565
1472,0.8269668045579353
1473,0.8358483076878342
1474,0.4546575964338885
1475,0.9524195224588351
1476,0.665790379443391
1477,0.8103889647350491
1478,0.7840430352585565
1479,0.9207689465175213
1480,0.7234687179606847
1481,0.773585689878543
1482,0.864887886801381
1483,0.7515951314581436
1484,0.69306528111393
1485,0.646195176246096
1486,0.8589743025118451
1487,0.9183791495196091
